Gene,nnpredresult,baggingpredresult,lrpredresult,svmpredresult,xgbpredresult
Pbr008734.1,0.13556867241859435,0.2846666666666667,0.20765051547389865,0.2957902322724105,0.2985421817749739
Pbr018357.1,0.318881630897522,0.5263333333333333,0.41928893828189295,0.4189889662271227,0.44284136649221184
Pbr008850.1,0.35735478550195693,0.24350000000000005,0.4246830008360181,0.40534304683109496,0.3469754882156849
Pbr018900.1,0.39134214669466016,0.23600000000000007,0.47402810736528167,0.4736339165106654,0.3056491822004318
Pbr009067.1,0.706349390745163,0.7601666666666665,0.6435970396261191,0.6801589758099172,0.7417913794517517
Pbr020015.1,0.45370622277259826,0.6371666666666667,0.5121519520866531,0.4816609290735835,0.5774947360157967
Pbr009669.1,0.19042527675628662,0.32133333333333336,0.25192237933968614,0.18293552635781302,0.26853204688522964
Pbr018114.1,0.6560356691479683,0.6655,0.6326062265198773,0.6718810771370832,0.6454484403133393
Pbr011950.1,0.6835354045033455,0.682,0.5413944269310074,0.5429714616561804,0.5237087115645409
Pbr040729.1,0.3127846851944923,0.39416666666666667,0.4101057700867118,0.3620482759380364,0.4378852993249893
Pbr035106.1,0.28592207580804824,0.20083333333333336,0.3587146480965425,0.3006628361179623,0.26990006435662506
Pbr032289.1,0.24960228353738784,0.6013333333333334,0.2893642656390212,0.6564093780017977,0.5358916535973549
Pbr003666.1,0.6031627014279366,0.7084999999999999,0.6060386474409397,0.6700867950800612,0.7381288528442382
Pbr010782.1,0.8013494521379471,0.7568333333333331,0.7795589269651166,0.8433165408611882,0.7569307744503021
Pbr035066.1,0.6271599605679512,0.627,0.660525084228273,0.7404852915411799,0.45502302050590515
Pbr028321.4,0.2150091916322708,0.07266666666666667,0.2884484253828886,0.2375602401855775,0.2441298574907705
Pbr000786.1,0.510562852025032,0.4010000000000001,0.526409699160973,0.4934984410028509,0.4472370184957981
Pbr014457.1,0.23153809905052186,0.227,0.3154063191769383,0.2547925280794935,0.28765911860391497
Pbr040376.1,0.38401752412319184,0.25650000000000006,0.459107579193195,0.4588887533376732,0.35708199441432953
Pbr020869.1,0.7591552704572677,0.8863333333333335,0.6903305304162887,0.748836239185887,0.7864325195550919
Pbr018359.1,0.21798961311578752,0.3606666666666667,0.28844922687173613,0.2768823041946978,0.3160270501393825
Pbr018597.2,0.4403584375977516,0.29466666666666674,0.4734191279491585,0.3943208462151589,0.36184659153223037
Pbr032569.1,0.36387241929769515,0.23700000000000002,0.4220469880503745,0.35643235300796483,0.3144574172794819
Pbr018759.2,0.3166629433631897,0.26000000000000006,0.39148591553219925,0.31277774545272347,0.297634650580585
Pbr012235.1,0.11646488457918167,0.07050000000000001,0.18405666009761323,0.21171090514938337,0.25094857786316427
Pbr033486.1,0.6066235065460205,0.6181666666666666,0.5584815662413587,0.5709773682641244,0.5757616356015205
Pbr008434.1,0.3131803527474403,0.5318333333333333,0.4011085577676969,0.3372477700566888,0.47442700043320657
Pbr002878.1,0.7720264375209809,0.6213333333333333,0.7410532821843144,0.7563997695936775,0.7525716036558151
Pbr032268.1,0.3165165051817894,0.22133333333333338,0.39427973700167684,0.33535403370902644,0.31198058240115645
Pbr008983.1,0.20027919560670854,0.1605,0.26001304087816485,0.4536404280893326,0.2566959849558771
Pbr012560.2,0.2479103684425354,0.23733333333333334,0.3150093360714323,0.2846929138491576,0.3151741509325802
Pbr014429.1,0.5419177159667015,0.2963333333333334,0.48938590986009134,0.42309018892962413,0.3011668838560581
Pbr042245.1,0.8264746367931366,0.7805000000000002,0.7750530651553658,0.8356573491043072,0.7289842709898948
Pbr004316.1,0.38452383875846863,0.6080000000000001,0.4459966379521571,0.41411493933324817,0.5551417425274849
Pbr033290.1,0.37350517958402635,0.28716666666666674,0.43090469445018387,0.3555046568533994,0.32813759744167326
Pbr024746.1,0.23915429562330245,0.5515000000000001,0.33809260727479634,0.41814124870751385,0.46347684748470785
Pbr030098.1,0.49520294219255445,0.5790000000000001,0.5323611411648861,0.5574969389102774,0.5345135897397995
Pbr033687.1,0.5219814658164978,0.47366666666666674,0.5286618032314275,0.5708050703542706,0.30872305426746605
Pbr024535.3,0.46836083978414533,0.647,0.4998159909584864,0.49579730125686333,0.6089907929301261
Pbr000664.1,0.6856234490871429,0.5905000000000001,0.6693148068284538,0.7415801332599304,0.6261913537979126
Pbr037973.1,0.7297598570585251,0.7356666666666666,0.710815321736849,0.7814061057565495,0.5782702378928661
Pbr039888.1,0.4317395269870758,0.4866666666666667,0.4482205610164751,0.4732087531403123,0.4091901183128357
Pbr017183.1,0.3935698181390762,0.5563333333333335,0.4631061363088361,0.42377720112671413,0.45141818895936014
Pbr030823.1,0.585472147166729,0.6308333333333334,0.6182870621340311,0.7404522735948371,0.7338195979595185
Pbr025186.1,0.907635572552681,0.32183333333333336,0.6899088876565468,0.6356572726231182,0.337132453545928
Pbr020181.1,0.7293503940105438,0.769,0.5924640611370873,0.6442123772458277,0.7654895156621933
Pbr033403.1,0.6328963682055473,0.77,0.6532563507571568,0.7543549562140967,0.7604362100362778
Pbr016528.1,0.32391195446252824,0.2801666666666666,0.40920884006756475,0.34624846590477354,0.3396573431789875
Pbr035794.1,0.5034947618842125,0.6416666666666665,0.5554075794738143,0.6563213301462737,0.7187842667102814
Pbr024569.1,0.5531629949808121,0.5451666666666666,0.5735511570138572,0.6075744031612473,0.41897991187870504
Pbr006702.1,0.5705083847045899,0.5681666666666667,0.6226034897214238,0.7040598717790151,0.40501617789268496
Pbr014772.1,0.6445636212825775,0.5968333333333334,0.6730184051162539,0.749713056005724,0.5922582402825356
Pbr039120.1,0.36981833875179293,0.2715,0.4496431976917864,0.40759735821834225,0.3538711410015821
Pbr020222.3,0.28375148475170137,0.28900000000000003,0.3837852495008874,0.32598028915727234,0.28153077957686035
Pbr037527.1,0.36055795699357984,0.21350000000000002,0.4319214476872647,0.3353861221585414,0.2633796893525869
Pbr027715.1,0.32875796109437944,0.6003333333333335,0.4282222872703881,0.4182072743963299,0.5977651610970497
Pbr001616.1,0.5921245157718659,0.7235000000000001,0.6037517565253303,0.5865123445684729,0.6802584558725357
Pbr017655.1,0.6154766783118248,0.7846666666666666,0.5964622381511749,0.6359342092036178,0.7431035608053207
Pbr002319.1,0.3286929354071617,0.28466666666666673,0.4205098830853514,0.3609072692905181,0.32742125242948533
Pbr028858.1,0.6246515303850174,0.6706666666666667,0.6390682003801882,0.7627652606095052,0.7100371420383453
Pbr032939.1,0.4335849657654762,0.6065,0.511377276940272,0.47327859377285464,0.6173119142651557
Pbr028297.1,0.3050985917448997,0.19483333333333339,0.3911651914039392,0.33574863527012944,0.27687093801796436
Pbr015924.1,0.4918530896306038,0.5961666666666667,0.5217313439620879,0.6073254198466469,0.5224671147763729
Pbr023277.1,0.3892829343676567,0.30916666666666665,0.44616247536004894,0.3734891264604193,0.27669530604034664
Pbr004638.1,0.5169948965311051,0.7448333333333333,0.5664409874039487,0.6086930207720416,0.7389876902103424
Pbr022651.1,0.8100256532430649,0.7590000000000001,0.7413696369579118,0.7942609343027456,0.7501804083585739
Pbr002240.1,0.3209338620305061,0.22966666666666663,0.3645139586323055,0.3013640670402171,0.33773698564618826
Pbr010153.1,0.7115400046110153,0.6751666666666665,0.6403170191279777,0.7542122295244433,0.7335114985704422
Pbr037943.1,0.5071150705218315,0.6594999999999999,0.4835456432977142,0.4873859278923459,0.6641030609607697
Pbr033630.1,0.3484567031264305,0.2820000000000001,0.4303185475919061,0.35868051572891513,0.33719643130898475
Pbr025413.2,0.6355024456977845,0.6081666666666667,0.58921745451137,0.6024920756039271,0.46865339800715444
Pbr006225.5,0.7673245817422867,0.7583333333333333,0.7220968587373293,0.7551442267016157,0.6513224557042122
Pbr018115.1,0.282730633020401,0.20450000000000004,0.34365533062538833,0.24599208600445963,0.28776941569522024
Pbr012620.1,0.5124952137470246,0.7695,0.521460370895799,0.538563431088204,0.7417273566126823
Pbr040194.1,0.5115435123443604,0.5793333333333333,0.18639530855946,0.7433924616150877,0.5583409547805787
Pbr000642.1,0.20571787059307098,0.4050000000000001,0.3007267005131905,0.2106643866644231,0.325372464209795
Pbr034585.1,0.35114770084619523,0.5573333333333335,0.4214894515552222,0.3739624913522627,0.5461321525275707
Pbr039113.1,0.5845880284905434,0.606,0.5234387507334092,0.41023760560064676,0.648641899228096
Pbr034198.1,0.6831521540880203,0.7166666666666666,0.6791995143703066,0.7463507505744418,0.6179875984787941
Pbr003029.2,0.7045179665088653,0.6643333333333333,0.712077873252845,0.7542873253647057,0.6025349617004394
Pbr027354.1,0.132277974486351,0.5613333333333332,0.14991293376607157,0.6063829317042089,0.5016288619488478
Pbr025535.1,0.36936369687318804,0.5265000000000001,0.44416563626320943,0.3830571792081884,0.5154453873634338
Pbr022105.1,0.28673687726259234,0.28066666666666673,0.3817105254024241,0.31189772523869236,0.3182301688939333
Pbr028077.1,0.7195792943239212,0.6703333333333334,0.564957311810016,0.4987359879847852,0.6896487712860108
Pbr015993.1,0.6976319164037704,0.6426666666666666,0.6891188362568346,0.7331780162638821,0.6501084700226784
Pbr031564.1,0.4269184753298759,0.663,0.4485612708637948,0.5465956787068885,0.7262655436992645
Pbr019172.1,0.5283041521906853,0.6503333333333333,0.4962583531912389,0.47171683396402175,0.6704551309347153
Pbr003008.1,0.6544866219162941,0.6993333333333334,0.6230103243772941,0.6490418885754217,0.7379286900162697
Pbr005030.1,0.7446910619735718,0.7486666666666667,0.7290431749589331,0.8002374159259098,0.7620449274778366
Pbr034263.1,0.31675115823745725,0.3108333333333334,0.3792294075420598,0.27185714596787536,0.2804668705910444
Pbr034191.1,0.3199353963136673,0.5601666666666667,0.37259142919152793,0.3445176265978864,0.4532009407877922
Pbr023760.1,0.24047935605049134,0.07616666666666667,0.3440593834089884,0.23976338256601873,0.24577909354120492
Pbr006573.1,0.6616195797920227,0.5766666666666668,0.6042392228640583,0.606495824488378,0.4942736402153969
Pbr023797.1,0.7225503832101822,0.72,0.6265788405446362,0.5502369226502241,0.7068380117416382
Pbr021771.1,0.5880546033382416,0.5826666666666668,0.49106198895969966,0.6081846693484191,0.5434513956308364
Pbr023200.2,0.36198184043169024,0.504,0.4020949016646547,0.3162646752075483,0.45149372033774854
Pbr033394.1,0.3741168111562729,0.3043333333333334,0.42347774784147507,0.5495215335147103,0.35398069163784385
Pbr036228.1,0.28116736710071566,0.58,0.3643176467383876,0.35337546884039,0.6078272834420204
Pbr012064.1,0.18635013699531555,0.1946666666666667,0.30234372485612787,0.3148058854871558,0.2940213859081268
Pbr038774.1,0.5911028817296028,0.6066666666666668,0.5972057917032012,0.6341117748157462,0.5912029147148132
Pbr026114.1,0.30705779492855073,0.5428333333333334,0.3967176005421346,0.29558388774001043,0.5039904303848743
Pbr034246.1,0.4942187577486038,0.4886666666666667,0.5547043796914022,0.5594400435247244,0.41811823677271603
Pbr036926.1,0.45687112510204314,0.30133333333333334,0.5034904802848015,0.46263899032071665,0.3071617059409618
Pbr012398.1,0.8281165808439255,0.6915,0.7878027007791426,0.8155928089230512,0.7112054646015167
Pbr032635.1,0.750519996881485,0.7563333333333334,0.6947205613928206,0.759455865088975,0.6897980242967605
Pbr042317.1,0.5666484490036965,0.5660000000000001,0.6084608385581969,0.7194346896698942,0.5749291554093361
Pbr016332.1,0.49381465166807176,0.44716666666666666,0.501610198703302,0.41842864716339817,0.3960688416380435
Pbr039689.1,0.6135083451867104,0.5771666666666666,0.6593809259796553,0.7218778398625665,0.43856502547860143
Pbr031125.1,0.261105015873909,0.583,0.30621316077081073,0.5505209771338336,0.5746966257691384
Pbr009537.3,0.14065339416265488,0.6131666666666666,0.1526083454686034,0.6302879084737308,0.6816951602697372
Pbr023466.1,0.7448233485221862,0.4415,0.6592382336693688,0.5929760876513874,0.4802274167537689
Pbr012203.1,0.24001704007387162,0.40549999999999997,0.31411634411535483,0.18662625547254008,0.4300558237358928
Pbr036465.1,0.28697298318147657,0.25000000000000006,0.3596485778800219,0.27834092475220157,0.35600181482732296
Pbr023728.1,0.275448876619339,0.22166666666666673,0.3792394483759335,0.3037199988044361,0.2912504250183702
Pbr015106.1,0.6524128556251526,0.694,0.6775812196444739,0.7439849211047684,0.7407711178064347
Pbr041411.1,0.43326257169246674,0.41566666666666674,0.45104765076509734,0.4158179132386651,0.4773655742406845
Pbr036945.2,0.6180989384651184,0.6243333333333332,0.6263425978556081,0.7050499013074863,0.728296884894371
Pbr015569.1,0.15629684627056123,0.2613333333333333,0.1821496588658981,0.6589980524266986,0.3692224197089672
Pbr001536.1,0.6417680382728577,0.6585,0.5981985109250683,0.6263191555121528,0.7455053180456161
Pbr028093.1,0.4194696173071861,0.5945,0.4443001671753719,0.37252332876772754,0.5217830970883369
Pbr024047.1,0.6932805985212326,0.7589999999999999,0.6324352792344154,0.6644610012371652,0.7500909984111785
Pbr018314.1,0.6192739769816399,0.7676666666666667,0.5553318765793331,0.5882481302183896,0.7332510471343994
Pbr012952.1,0.8770201832056046,0.779,0.8328765029446948,0.8698287966440625,0.7484680324792862
Pbr038538.2,0.4441169902682304,0.5978333333333334,0.4794091183286743,0.4737237956529946,0.5096724569797516
Pbr004776.1,0.46818034499883654,0.5748333333333334,0.5150177243421531,0.48966509653327883,0.7389353543519974
Pbr013287.1,0.5370556950569153,0.6685000000000001,0.5830160807361027,0.7103893183133531,0.6082665726542473
Pbr028701.1,0.31064307391643525,0.5325,0.3986818393452724,0.3301315056677779,0.4322625078260899
Pbr015354.1,0.5826356068253518,0.6531666666666668,0.624094979345881,0.6501963408071538,0.7259883970022202
Pbr010308.1,0.4159546345472336,0.20800000000000005,0.4665382269165823,0.43190250684016185,0.3071894130669534
Pbr000131.1,0.30351246148347855,0.2848333333333334,0.3647607054574406,0.259708910199562,0.33233172744512557
Pbr019637.1,0.5121380448341369,0.275,0.5117913345064207,0.42369272711813244,0.33039605505764486
Pbr028937.1,0.42023470550775527,0.6843333333333332,0.4367569495829661,0.40215325100385335,0.6961775034666061
Pbr029740.1,0.5813774421811104,0.7008333333333334,0.6195683566806907,0.6637461736623657,0.705329705774784
Pbr010080.1,0.780797255039215,0.61,0.7636322061827341,0.7689442126159557,0.7635344713926315
Pbr040794.1,0.39284797608852384,0.39816666666666667,0.4560027688434494,0.40969825210237365,0.38165081217885016
Pbr017584.1,0.3819634631276131,0.16500000000000004,0.32932084266692524,0.5004910893965085,0.26929128002375363
Pbr000296.1,0.3436302348971367,0.305,0.42799964268909135,0.3779796495008176,0.32086390554904937
Pbr006220.1,0.44316285103559494,0.4056666666666667,0.5044326778866106,0.5478151895096199,0.30678449613042175
Pbr028138.1,0.22320036739110946,0.3598333333333334,0.3000724936874471,0.21494209016537508,0.3213038805872202
Pbr019538.1,0.7913785755634308,0.6476666666666666,0.7430910692344807,0.7767905112396839,0.7279610902070999
Pbr039052.1,0.3304761901497841,0.2503333333333334,0.41491738387881105,0.3614445810147556,0.3068354479968548
Pbr014687.1,0.21348527669906617,0.6713333333333333,0.3372015532905522,0.5517178701334586,0.6643564164638519
Pbr040401.2,0.3406572550535202,0.40766666666666673,0.41029383156353233,0.3241109597384571,0.31071386151015756
Pbr039693.1,0.590789046883583,0.6903333333333331,0.6077608460094674,0.6968825927543201,0.7212083369493485
Pbr014437.1,0.4467362120747566,0.5861666666666666,0.4858271977211691,0.46024268457914247,0.46917023211717607
Pbr024584.1,0.4787249624729156,0.5158333333333334,0.5313980302029911,0.5435160395707991,0.411051082611084
Pbr031042.1,0.39493912607431414,0.546,0.4137406034030276,0.364640828246558,0.5212681755423546
Pbr018138.1,0.5759664490818978,0.7054999999999999,0.5926659625717348,0.6868770489467523,0.7449112415313721
Pbr020213.2,0.38509011417627337,0.2716666666666667,0.478699974783393,0.5106022991562712,0.3192563565447927
Pbr020203.1,0.23979258984327317,0.36116666666666675,0.2831244035201189,0.4851902728503831,0.3473112721927464
Pbr006495.1,0.24677071273326873,0.2853333333333333,0.3244867391001902,0.2583270388022295,0.28385762386024
Pbr011751.1,0.2661533713340759,0.21900000000000003,0.3569930962041536,0.25820867234155503,0.2698932223021984
Pbr038451.1,0.5737551152706146,0.6468333333333334,0.607729561845215,0.6942435091409772,0.5428593829274178
Pbr031293.1,0.1832304686307907,0.18133333333333335,0.3026948083913604,0.3835257483506777,0.2621989427600056
Pbr009568.1,0.6733336299657822,0.7114999999999999,0.6377256917545775,0.747254854173127,0.7291635140776634
Pbr018088.1,0.6569406449794769,0.8145000000000001,0.6683393989967445,0.7546466373644504,0.7588495418429375
Pbr034066.1,0.9812470585107803,0.6986666666666668,0.8476761465827156,0.6792443314947515,0.6951533764600754
Pbr006855.1,0.6690552085638046,0.6669999999999999,0.6818112393795428,0.7530615923070407,0.5083458706736564
Pbr033537.1,0.8555366516113281,0.6729999999999999,0.7161030584219809,0.7100937772809491,0.622199384868145
Pbr009718.1,0.3826521456241608,0.3305,0.44170919750064297,0.38857437351767615,0.28993049496784806
Pbr011885.1,0.2885817751288414,0.18583333333333335,0.3401462378560147,0.2508576010273246,0.27525209691375496
Pbr000574.1,0.28854118287563324,0.15250000000000002,0.3935246468110535,0.35492622741885843,0.2501568727195263
Pbr000126.1,0.49111169427633283,0.6159999999999999,0.5420706338443055,0.5412417892225793,0.5347663253545761
Pbr029571.1,0.4161409273743629,0.6559999999999999,0.4905671000222667,0.5132122070201393,0.6243231669068336
Pbr022489.1,0.33664456456899644,0.4846666666666666,0.42508176326806896,0.37721024231559164,0.4244312457740307
Pbr009491.1,0.9999993234872818,0.3405,0.9997673488666662,0.7594267412077416,0.34674412570893764
Pbr009395.1,0.6505747094750405,0.7233333333333334,0.6516192344563758,0.7353102128831385,0.6687885671854019
Pbr000854.1,0.2894737422466278,0.4391666666666666,0.37199940116310326,0.2892544690386776,0.3228857921436429
Pbr004951.1,0.3771278202533722,0.5273333333333334,0.4442672863163482,0.3707632621609675,0.5009243912994862
Pbr033600.1,0.7112309604883194,0.7256666666666666,0.6197501451054922,0.5939800157876626,0.7086536407470703
Pbr023646.1,0.3040455922484398,0.14633333333333334,0.38373978937397024,0.3203764088613148,0.2726366081740707
Pbr015495.1,0.41422673016786576,0.31833333333333336,0.44609462205570605,0.35240361417995714,0.38304656036198137
Pbr000556.1,0.8697122156620025,0.6913333333333334,0.8123905580089847,0.7931518915416289,0.7253629580140114
Pbr002898.1,0.34791230112314225,0.3375,0.432720000176951,0.427526832244144,0.36976298578083516
Pbr039282.1,0.6925637185573578,0.7745000000000002,0.6392514975230059,0.6894949957039218,0.6579746037721634
Pbr036220.1,0.441767655313015,0.6994999999999999,0.48275178138735003,0.4453538182304366,0.6504869431257247
Pbr023067.1,0.3833924695849419,0.3043333333333333,0.44753840948237117,0.31618481269829907,0.3245282951742411
Pbr001139.1,0.5309787824749946,0.699,0.5412268365324482,0.5705541863944952,0.6185401260852814
Pbr008310.1,0.16517078142370564,0.29533333333333334,0.05349164500422685,0.6697946081288758,0.3961165749467909
Pbr025626.1,0.27764682471752167,0.5256666666666665,0.3965918165387826,0.3717735270271759,0.5078012369573116
Pbr020877.1,0.3747580036520958,0.5623333333333334,0.4423471308125144,0.35290365312559907,0.5593774601817131
Pbr019792.1,0.7445087328553199,0.727,0.6868998312821991,0.7039362362452445,0.6077920377254487
Pbr025833.1,0.7067725002765656,0.6755,0.7129897458701655,0.7928275313565571,0.6465640544891358
Pbr039824.1,0.9765664309263229,0.6541666666666667,0.841406364360077,0.6843361785357724,0.6924464538693428
Pbr014848.1,0.6218210771679878,0.6353333333333333,0.6539247149206939,0.7331512819732724,0.49260849356651304
Pbr004159.1,0.6890453368425369,0.5938333333333332,0.6855897515830617,0.7402091378821072,0.5093140386044979
Pbr019554.1,0.4192671597003937,0.6659999999999998,0.46106111735297495,0.6707136837390786,0.7248382568359375
Pbr024818.1,0.5946693480014801,0.5501666666666665,0.5817057313814735,0.6278486745699866,0.5364611320197582
Pbr039567.1,0.4513759702444077,0.7319999999999999,0.4838020399743847,0.4102596758378617,0.7065457358956337
Pbr035511.2,0.8939796715974808,0.7813333333333332,0.7731357134711364,0.7473166507546422,0.7173685491085052
Pbr005261.1,0.9462918281555176,0.7361666666666666,0.7117086737792198,0.7271670088228833,0.6809436872601509
Pbr007369.1,0.5062310859560967,0.5793333333333333,0.5519731649546255,0.5712546621423298,0.5256578922271729
Pbr009589.2,0.7007803380489349,0.7286666666666668,0.6804802804425047,0.6994570566557328,0.6436809405684472
Pbr013387.1,0.33819824159145356,0.4786666666666668,0.38646536818156607,0.35040716093355245,0.46370278261601927
Pbr010089.1,0.7093898683786393,0.6928333333333333,0.6750034716147197,0.7118898362502966,0.73645129352808
Pbr001406.1,0.38646120876073836,0.6311666666666667,0.41807318358090395,0.3970257594440044,0.5886452004313469
Pbr025295.1,0.3883974224328995,0.24766666666666665,0.44095763954764094,0.40696423580009045,0.2635636179475114
Pbr006135.1,0.9964953035116195,0.4293333333333334,0.919474547481034,0.7258148546373906,0.474180331081152
Pbr023117.1,0.7419406831264496,0.6891666666666667,0.7184907331714077,0.7651573646393077,0.7202673688530922
Pbr017840.1,0.384272988140583,0.41083333333333333,0.4832204969687969,0.4990854972754125,0.44383386299014094
Pbr023864.1,0.7388759762048721,0.6341666666666665,0.7275884147380688,0.8026777482608644,0.5513932146131992
Pbr040620.1,0.6855276256799698,0.6385,0.5045530551998194,0.577194813412773,0.617160502076149
Pbr002167.1,0.27224747091531754,0.47999999999999987,0.3465258991216157,0.2490607888242454,0.3981345150619745
Pbr035547.1,0.3472303345799446,0.5155000000000001,0.4132801262008637,0.34381876836158626,0.4912153460085392
Pbr027220.1,0.25123574435710905,0.26916666666666667,0.3250985070475398,0.2743534205863993,0.28537433356978
Pbr005668.1,0.7715085029602051,0.8161666666666667,0.7354298166916982,0.7907682845641401,0.7530858725309372
Pbr014285.1,0.24344465285539627,0.1295,0.3058869545510525,0.1789813630052905,0.2512866053264588
Pbr025530.1,0.7058536142110825,0.8191666666666666,0.6667640678810016,0.7413137003991904,0.7581326827406883
Pbr040799.1,0.28938898295164106,0.23933333333333334,0.3973185527484775,0.31004741342999526,0.2578299459069967
Pbr033204.1,0.40758052170276643,0.5803333333333334,0.479446015629136,0.5546297285300973,0.4689640633761883
Pbr032253.1,0.6921081662178039,0.7625,0.7016957408408585,0.7591670129671403,0.7553681522607804
Pbr041854.1,0.4117969900369644,0.4920000000000001,0.42489702530555523,0.3782263813317702,0.5939206540584564
Pbr036947.1,0.34674195796251295,0.25833333333333336,0.43829589215674025,0.3946316777079806,0.29095830507576464
Pbr034270.1,0.45088711082935334,0.5741666666666665,0.5071684176886382,0.560268092651331,0.5722646147012711
Pbr037835.1,0.34213869124650953,0.20833333333333334,0.37747137515751544,0.2734353261320879,0.3121352506801486
Pbr021042.1,0.29707097411155703,0.23850000000000002,0.36243791883096715,0.3152877507813824,0.2689520241227001
Pbr022547.1,0.7967933058738709,0.6204999999999999,0.7658947548949356,0.7731715996131009,0.7601555258035659
Pbr010966.1,0.31300106942653655,0.6676666666666665,0.3886567452869079,0.49693611065951027,0.6793235659599304
Pbr023933.2,0.7271964430809021,0.6331666666666667,0.7230852906525388,0.7986199431706222,0.49820239245891573
Pbr013579.1,0.7892796069383621,0.7311666666666669,0.7492912001567066,0.7761742629250334,0.6775459572672844
Pbr022184.1,0.7506258577108383,0.7278333333333333,0.7323295018901105,0.7616749482918191,0.6482051119208336
Pbr034165.1,0.4420091673731804,0.3556666666666667,0.49517834712597963,0.44893529848252955,0.32390463501214983
Pbr010150.1,0.7095240116119385,0.6293333333333335,0.6979882061349904,0.7488565609406179,0.7336163222789764
Pbr021304.1,0.2330115795135498,0.44849999999999995,0.32170834306659607,0.17431821842839898,0.45477849785238506
Pbr007261.1,0.538893872499466,0.36549999999999994,0.5955671046089275,0.7460027844209308,0.27276640459895135
Pbr007924.1,0.598998273909092,0.7553333333333333,0.5977207388577461,0.6428485645529226,0.7098705545067787
Pbr013960.1,0.4983584716916084,0.611,0.5507854615573653,0.6738000096540323,0.5810807257890701
Pbr038306.1,0.23638739585876464,0.2626666666666667,0.30662323275733844,0.2119936895685707,0.27356720669195056
Pbr028635.1,0.3334048554301262,0.4826666666666667,0.40189826253559335,0.3151194529400881,0.4129553971812129
Pbr014333.1,0.22616144865751267,0.4961666666666666,0.2807067547664611,0.22804380799894836,0.3806686379015446
Pbr019623.1,0.28820584565401075,0.5376666666666667,0.3644448016568104,0.25212235648027626,0.4578382961452007
Pbr029322.1,0.5948462978005409,0.6485000000000001,0.5708060931950538,0.5405633571199099,0.584159417450428
Pbr030939.1,0.3591639295220375,0.4058333333333334,0.43619174294730223,0.3745434035884383,0.3676725333556533
Pbr014393.2,0.3148777261376381,0.2328333333333333,0.4187893676501033,0.4262928841418482,0.34996628724038603
Pbr023791.1,0.6200921952724456,0.7485,0.6346622612563706,0.665479135601738,0.7465088829398155
Pbr009738.1,0.3870184630155563,0.2165,0.4273475726961878,0.33716973782007886,0.32493799151852726
Pbr004064.1,0.8753186911344528,0.6639999999999999,0.8288566520029637,0.8175111768365515,0.7542354255914688
Pbr006850.1,0.27329142540693285,0.6040000000000001,0.3186685896805438,0.25889287145368284,0.5730624377727509
Pbr030895.1,0.5864846378564834,0.6998333333333333,0.6352359874307566,0.7131885216831979,0.5597523272037506
Pbr026507.1,0.287334568798542,0.19416666666666668,0.37141266291583935,0.3014676114846418,0.288250890141353
Pbr039576.1,0.7092254430055618,0.7286666666666666,0.6367132773842389,0.5743385117324982,0.7106925070285797
Pbr038722.1,0.2998034730553627,0.16200000000000006,0.3664882335994587,0.40281066001815313,0.28828801568597556
Pbr007838.1,0.45586392730474473,0.4698333333333333,0.4574757665797815,0.41503787061615266,0.35399887040257455
Pbr008150.1,0.7500090003013611,0.6935,0.6549863321613671,0.6810109956898475,0.7269376158714295
Pbr038765.1,0.3190435811877251,0.3736666666666667,0.40359539489761,0.3419113237075243,0.3541764642111957
Pbr017247.1,0.33689713180065156,0.5241666666666667,0.4210802596363152,0.3427135778091087,0.42366457767784593
Pbr007209.1,0.3171467810869217,0.2618333333333334,0.396924567839327,0.37188004668725483,0.287169152032584
Pbr038841.1,0.4269754275679588,0.5065000000000001,0.495296989308184,0.5914683927464889,0.5735787510871887
Pbr042115.1,0.8504801213741302,0.6121666666666669,0.7868102467691437,0.7672870794728303,0.6216460466384888
Pbr031438.1,0.25101187378168105,0.6266666666666667,0.3307088168632791,0.26118726667296555,0.5342092923820019
Pbr010622.1,0.18782119899988176,0.3281666666666667,0.19936306785956448,0.5587795045179192,0.40569735765457154
Pbr035974.1,0.7871770471334457,0.7690000000000001,0.7204083782812581,0.7741602920296964,0.7648285984992981
Pbr027111.1,0.29223851263523104,0.21716666666666667,0.3790337882865961,0.4585742889375757,0.2682288727723062
Pbr020569.1,0.28054400980472566,0.36733333333333335,0.3250495795510798,0.3056327520442272,0.3265432438114658
Pbr037491.1,0.32115054279565813,0.26766666666666666,0.37638927391409505,0.302719478294135,0.3048925739713013
Pbr033324.1,0.2965083718299866,0.2826666666666667,0.3758135031775175,0.25508991717631924,0.2985121468547732
Pbr035833.1,0.9432544082403183,0.748,0.7983599792546229,0.7382225300418008,0.6344047531485557
Pbr027214.1,0.6435365319252014,0.6899999999999998,0.6827151472581867,0.7114760773068659,0.6358846187591553
Pbr013921.1,0.4928186386823654,0.6240000000000001,0.545179523828693,0.5758690008342022,0.4803689859807491
Pbr016347.1,0.3110838353633881,0.29300000000000004,0.4013551996576088,0.295838315839738,0.33926945831626654
Pbr040638.1,0.5627589851617814,0.6628333333333333,0.5983531138341148,0.6550271044155136,0.5840095221996308
Pbr014948.1,0.4566625267267227,0.5833333333333334,0.5274560359534151,0.5183938142281459,0.5633992314338684
Pbr011705.1,0.6224895492196083,0.6103333333333334,0.5782439259564852,0.5895837900008295,0.5197697326540947
