Gene	eccentricity	closeness	degree	eigen_centrality
Pbr003400.1	6.0	0.34939824142908976	16	0.00032308700532785605
Pbr007782.1	6.0	0.3598203283380371	24	0.0005537456159842323
Pbr005455.1	5.0	0.3543467368157334	23	0.0007025557870982255
Pbr022806.1	6.0	0.3468810594970761	17	0.00011288254917650459
Pbr007152.1	6.0	0.3714951736817913	291	0.04326275086725322
Pbr014468.5	6.0	0.3534142818100183	17	0.00044772743020030944
Pbr024888.1	6.0	0.35750959730801435	18	0.0007614103602044697
Pbr041413.1	6.0	0.366563808505641	48	0.0006662582116346046
Pbr033351.3	6.0	0.36492054149499703	33	0.0003430487433196021
Pbr034335.1	6.0	0.3656930473073971	62	0.000961167478132004
Pbr038062.1	5.0	0.36646883071666275	25	0.0002710209530727287
Pbr005653.1	6.0	0.3679315839105128	50	0.0017028841114542382
Pbr014700.2	6.0	0.3494953706921182	14	0.0006215972541400006
Pbr000246.9	5.0	0.38621042751087975	787	0.06675273003527117
Pbr010816.1	6.0	0.35340876260082615	29	0.00013160448206404985
Pbr023775.1	6.0	0.3581773001376996	24	0.0002556001640059044
Pbr019530.1	6.0	0.37529955139845933	78	0.0029274009580022324
Pbr026856.1	6.0	0.340264934518171	10	0.0008848810753621875
Pbr015847.1	6.0	0.3614987100742007	28	0.00023979482183874315
Pbr024250.1	6.0	0.3602413282605581	31	0.003952840966289499
Pbr036957.1	6.0	0.3475229583218158	16	0.00019267808774254744
Pbr022916.2	6.0	0.3542413474633314	22	0.00025274044544789965
Pbr008328.1	6.0	0.3635983868635422	69	0.0007320553992768641
Pbr000857.1	6.0	0.36136594090078006	71	0.0007807383460746642
Pbr024030.2	6.0	0.3529182424266053	26	0.0006583035378362358
Pbr039854.1	5.0	0.4028159737982716	915	0.3676920975119901
Pbr011078.1	5.0	0.3829135610284351	172	0.0012770993198969358
Pbr010229.1	6.0	0.35878207516508254	22	0.0002735190469157786
Pbr021408.1	5.0	0.358415559321497	44	0.00018622034090664646
Pbr027450.1	6.0	0.3688581371278616	117	0.025691403009027048
Pbr020258.1	6.0	0.3472776379596096	13	0.0007818233972072073
Pbr029440.1	6.0	0.3543578340797344	33	0.0007889265444045408
Pbr020485.1	5.0	0.3543273182761185	26	0.0010074312362219175
Pbr005462.1	6.0	0.37424134680580134	220	0.0016992820303809312
Pbr012822.1	5.0	0.40312452682301175	1079	0.5479023278767755
Pbr042670.1	5.0	0.3559071464519376	363	0.003254097497505556
Pbr001356.1	6.0	0.3865600765262547	388	0.0019273794282061267
Pbr011754.1	6.0	0.33500862317821484	18	4.9189518330847284e-05
Pbr006719.1	5.0	0.365288695904828	189	0.0052468570244449475
Pbr028999.1	5.0	0.3547911701994231	30	0.00012611089409692226
Pbr042112.1	6.0	0.3783173820370293	402	0.001935501350166424
Pbr024817.1	6.0	0.36434183410613086	48	0.0006147894609141492
Pbr013516.2	5.0	0.3681320915856684	65	0.00528513389160733
Pbr020627.1	5.0	0.37477125373653397	384	0.003443143170791098
Pbr004533.1	6.0	0.36175297531031947	50	0.0027648825829640414
Pbr032132.1	6.0	0.3641776633408433	40	0.006760049988719831
Pbr008685.1	6.0	0.3654066622531527	55	0.0005164136965478798
Pbr023116.1	5.0	0.38726790450928383	572	0.06323641718305532
Pbr005835.1	6.0	0.3745138601572197	378	0.08265086718716584
Pbr009085.1	5.0	0.3801476578839063	199	0.025714783956045636
Pbr010865.1	5.0	0.3877024816042625	713	0.1834279750793443
Pbr027681.1	6.0	0.3502147251131659	21	0.00016849417577721322
Pbr034195.1	5.0	0.3836958917580834	118	0.001380200740359659
Pbr003766.1	6.0	0.3702310058242262	168	0.0008003991257948208
Pbr000836.1	6.0	0.35910374813545337	52	0.0017198633169852096
Pbr027706.1	5.0	0.3552339316688774	34	0.0002559236277425312
Pbr037958.1	6.0	0.3463766674064607	17	7.627005908396641e-05
Pbr016432.3	6.0	0.36649850598819367	74	0.0003690607658384971
Pbr033983.1	5.0	0.37057051156088294	256	0.007392072543059046
Pbr024961.1	6.0	0.345330108421141	13	0.0004483157793952838
Pbr000156.1	6.0	0.37022797732496787	104	0.010992479390680161
Pbr039809.1	6.0	0.37061906321650834	48	0.0012172051296492415
Pbr011757.1	6.0	0.3721213217459939	118	0.015087614939103804
Pbr005721.1	5.0	0.3821053786861856	272	0.005694251833660642
Pbr008517.1	6.0	0.35353298651794224	23	0.00045539675260710327
Pbr022953.1	6.0	0.3707647945474802	58	0.0010706030981383547
Pbr035351.1	5.0	0.34805210784539903	31	0.0010540432179285963
Pbr004524.1	6.0	0.3447881830439784	16	0.0001881516671989456
Pbr024619.1	5.0	0.348784340923978	28	0.0009324989038388359
Pbr010115.1	6.0	0.35603873474878267	58	0.0003024828479021621
Pbr015911.1	6.0	0.3945808341470219	534	0.003422971644980406
Pbr019886.1	5.0	0.3926978673191386	375	0.007979572999998966
Pbr029342.2	6.0	0.3691800711279324	134	0.02512172807233685
Pbr003500.1	5.0	0.4106407301892613	997	0.3172289462121026
Pbr016446.1	6.0	0.3700009810012753	36	0.003525216426689785
Pbr023285.1	6.0	0.3273092805125869	5	0.0001165837556860896
Pbr038412.1	6.0	0.35985751995674714	27	0.011496406886711951
Pbr025340.1	6.0	0.35706396541386604	24	0.007195060520486382
Pbr039616.1	6.0	0.35805545666706223	44	0.0035115087854948436
Pbr010204.1	6.0	0.34235229155162894	14	7.778435017813841e-05
Pbr021958.1	5.0	0.35910089894237407	25	0.0011589020870983657
Pbr031287.1	6.0	0.37302607720963965	104	0.004825121579989051
Pbr006744.1	6.0	0.3621321470291722	58	0.016545744109821348
Pbr013443.2	6.0	0.3757419783321572	49	0.0007484933693183459
Pbr028738.1	5.0	0.3664896029021183	58	0.0028760736427177673
Pbr038466.1	6.0	0.3654155128008461	72	0.0006434683453518241
Pbr012871.1	6.0	0.36109205214533036	68	0.001611870809891568
Pbr023501.1	6.0	0.33891959084033485	48	0.00022897949077984887
Pbr030380.1	6.0	0.34138909003137824	38	0.00020526238720798763
Pbr028210.1	6.0	0.3777080482024235	140	0.005472735131602151
Pbr039500.1	5.0	0.36308793209950824	285	0.00236574698825914
Pbr039250.1	6.0	0.3488058447713803	12	0.0003362613756578685
Pbr023231.2	6.0	0.34852650141304936	15	0.0004203408991293664
Pbr034924.1	5.0	0.35728664240548796	39	0.002750953924834025
Pbr031268.1	6.0	0.3448801377691757	18	0.0008167733165447886
Pbr031775.1	6.0	0.3830756079188144	359	0.11243553593677219
Pbr021506.1	5.0	0.3832150779807969	298	0.08284557524676184
Pbr009918.1	6.0	0.3749482230138348	478	0.00200332959082934
Pbr009065.1	6.0	0.35205351586807715	21	0.0007719106898738604
Pbr027612.1	5.0	0.36462067687647526	107	0.00034637176763427526
Pbr034876.1	6.0	0.3694844687538267	110	0.0021517960405143953
Pbr023309.1	6.0	0.3377536323813646	17	5.025954091583704e-05
Pbr041006.1	5.0	0.3767961504520555	222	0.011836918340520199
Pbr033356.1	5.0	0.34974924076750097	18	0.0014650397161848074
Pbr026911.1	6.0	0.3447304080249217	33	8.240501632079421e-05
Pbr027403.1	6.0	0.3581773001376996	30	0.0021112557908821413
Pbr001634.1	5.0	0.3883878386379824	525	0.0033194278112580852
Pbr023562.1	6.0	0.3522370868451978	24	0.0007320450590938354
Pbr017080.1	6.0	0.36545682102628285	25	0.0010777645829147268
Pbr002538.1	6.0	0.3635808617975001	388	0.000880047038755315
Pbr040051.1	5.0	0.4068095203854174	864	0.2568791423247978
Pbr035568.1	5.0	0.40411435918498545	996	0.5407948261854783
Pbr017988.1	5.0	0.3531027165348188	24	0.0003264676415454178
Pbr003302.1	5.0	0.36870488945370417	61	0.008385921883162601
Pbr019402.1	5.0	0.3644298436317374	108	0.000480654957240619
Pbr021631.1	6.0	0.3508227980559797	45	0.0025543357478139267
Pbr034010.1	6.0	0.3714524892076884	115	0.0011427311208252167
Pbr007393.1	5.0	0.3738364073379643	39	0.004471233363234821
Pbr018430.1	6.0	0.3510595389531817	16	0.0006608796875609141
Pbr031873.1	6.0	0.35205351586807715	15	0.002812930523735134
Pbr015756.2	6.0	0.36949653443926495	85	0.012327715036658573
Pbr000326.1	6.0	0.3628085195071704	198	0.0232494247258002
Pbr030530.1	6.0	0.3738796414852753	281	0.0009920721813883194
Pbr000306.1	6.0	0.39011524173181517	545	0.09128095459932743
Pbr026934.1	6.0	0.36376788297701335	22	0.0009296298743182819
Pbr021253.1	5.0	0.36883709559123135	362	0.005796050139019161
Pbr041882.1	6.0	0.3729461592972857	52	0.0006216448125061057
Pbr024591.1	6.0	0.3546994145813904	26	0.0023070679213120417
Pbr035919.1	5.0	0.39209910768431083	238	0.026183706357296933
Pbr038910.1	5.0	0.39253098358238725	466	0.13501018279184784
Pbr008496.1	5.0	0.357766763894488	23	0.0002164978657052373
Pbr029135.1	5.0	0.4020323686688341	962	0.4733533798187355
Pbr028154.2	6.0	0.35313302176067163	17	0.0009982183446262712
Pbr020675.1	6.0	0.3661516058571313	50	0.00046491695285120604
Pbr006390.1	6.0	0.35746724270019664	28	0.0006752656396729552
Pbr004397.1	6.0	0.35420807963812234	23	0.0014199566897079362
Pbr025680.1	5.0	0.4266028239108715	1585	0.3075209077152577
Pbr042756.1	6.0	0.39620775082506804	326	0.0045639032670385824
Pbr006309.1	6.0	0.3630238620413074	139	0.01570507263576333
Pbr033209.2	5.0	0.3765422341284037	51	0.002306134557509115
Pbr018131.1	6.0	0.34238336951834847	15	0.00010611784043780689
Pbr026801.1	6.0	0.3562152717656503	24	0.00042511355600049935
Pbr023410.1	6.0	0.3656605480868666	27	0.0009839996466213053
Pbr002671.1	5.0	0.4057046047382999	1370	0.6661023882388047
Pbr001114.1	6.0	0.34909640645126455	20	0.0021707581059049233
Pbr000419.1	5.0	0.3741732804232804	32	0.0009212105952592107
Pbr011514.1	6.0	0.33474350630140226	13	4.080799766999363e-05
Pbr017295.1	5.0	0.36018112510842837	39	0.0009673097091563707
Pbr031040.1	6.0	0.3506243996157541	16	0.0017018008372527177
Pbr020063.1	6.0	0.36185130997209763	90	0.0018000794798474693
Pbr040945.1	6.0	0.3531302665251857	28	0.00043938825541720955
Pbr012656.1	5.0	0.37362655505749687	231	0.0029178160310185217
Pbr025028.1	5.0	0.3439915484179885	33	0.0005285783150499744
Pbr029465.1	6.0	0.3544494130361576	22	0.000206535595320506
Pbr031265.2	6.0	0.35872235872235875	31	0.0003000065438222748
Pbr028265.1	6.0	0.3661812297734628	35	0.00030395962905460715
Pbr014022.1	6.0	0.3583928543148092	22	0.001787711124537213
Pbr028116.1	6.0	0.30962251501593946	4	0.00033833272211674455
Pbr019679.1	6.0	0.3619265431457062	77	0.011136262663300492
Pbr038872.1	6.0	0.3675342076413983	212	0.018002689848185607
Pbr038464.1	5.0	0.3660479598851551	44	0.00040090839267837994
Pbr019284.1	6.0	0.3462812636282258	25	0.0002925825399701045
Pbr029858.1	5.0	0.3719592373438527	46	0.0009063405705168564
Pbr004168.1	6.0	0.3505429310531778	22	0.00011399635107872914
Pbr039119.1	6.0	0.3679854301835862	33	0.0009621185055918391
Pbr030365.1	5.0	0.403016838374754	723	0.1822763486658242
Pbr015768.1	5.0	0.3626515388251885	25	0.004944670602782663
Pbr008743.1	5.0	0.3658467582226605	203	0.004267015165363832
Pbr008956.1	6.0	0.3572302422314656	21	0.0006500426558511055
Pbr003691.2	5.0	0.36505888046459106	37	0.0008756676042592169
Pbr034086.1	5.0	0.37583246142859517	432	0.040769777765538764
Pbr012836.1	6.0	0.35174161058178033	21	0.0009561043147203731
Pbr019473.1	6.0	0.3481351004176698	27	8.430159748814093e-05
Pbr020969.1	6.0	0.34324543641313826	18	0.0014866726777060003
Pbr007801.1	6.0	0.3735525457861853	69	0.0005910778599295378
Pbr000878.2	6.0	0.37687458886029995	200	0.0023467583062959678
Pbr016260.1	5.0	0.37270661088968676	263	0.006187377313507544
Pbr015078.1	6.0	0.34632630886246424	27	0.0005857671285512554
Pbr028409.1	5.0	0.36041344821545174	33	0.00027483000191068715
Pbr033390.1	6.0	0.3527064727794143	19	0.0005970456457060089
Pbr020348.1	6.0	0.3761885763681096	38	0.001222635564112949
Pbr026569.1	6.0	0.3546855163550303	20	0.0007162040578285581
Pbr002988.1	6.0	0.34789158941720855	21	0.00035115533559889245
Pbr002364.1	6.0	0.35638356509551333	26	0.001332511149270845
Pbr025807.1	6.0	0.36397558484587733	28	0.0007523960201500739
Pbr011341.1	6.0	0.361423654643168	37	0.01745588140624777
Pbr025714.1	5.0	0.3619149667751505	32	0.0014632625991921379
Pbr015844.1	6.0	0.3756484209652654	101	0.0009586650102213205
Pbr006980.1	6.0	0.3549330677478297	25	0.007253448675855234
Pbr032066.1	6.0	0.34736026155629063	15	0.0010894368925242275
Pbr041792.3	6.0	0.36694718749493277	42	0.0006855517271188421
Pbr032261.1	5.0	0.34762972748778764	19	7.365922545727619e-05
Pbr003464.1	6.0	0.3695478223949573	80	0.003767597781479362
Pbr025066.1	6.0	0.38118820219987537	793	0.06866362645163805
Pbr041867.1	6.0	0.36349910048830636	54	0.030166576019561558
Pbr037924.1	5.0	0.3854112557798915	722	0.06186752348427801
Pbr029171.1	5.0	0.3592377112287581	17	0.0011901644690392366
Pbr024378.1	5.0	0.372167220340098	400	0.09096088090208812
Pbr017834.3	6.0	0.37515334372202513	79	0.001302335933338892
Pbr019309.1	5.0	0.3803840820271463	576	0.19803426404027982
Pbr042769.1	6.0	0.3614813868234204	29	0.006877419422530643
Pbr041934.1	6.0	0.3453564588372643	29	0.00010102261883249555
Pbr020118.1	6.0	0.3588133631419556	31	0.00042589254413820377
Pbr026873.1	5.0	0.3505429310531778	26	0.001069527322299078
Pbr005010.1	6.0	0.354213623841723	29	0.0007926580211063183
Pbr038987.1	5.0	0.35226450191854175	29	0.00017879603770190787
Pbr003097.1	6.0	0.3685817826458732	49	0.0022919747487878026
Pbr008680.1	6.0	0.3491852857671892	40	0.0001727706078117752
Pbr001337.1	5.0	0.3863192126804203	207	0.0026678272344601768
Pbr016406.1	6.0	0.3720754344716463	272	0.000799785617409177
Pbr000313.1	6.0	0.37448287274532516	101	0.053890607666494963
Pbr023163.1	6.0	0.35286596394935443	30	0.0005167661215263182
Pbr004324.1	6.0	0.35893572306594235	36	0.0017813646136150244
Pbr038162.1	6.0	0.33013603705459715	8	0.0002576013208504267
Pbr037821.1	6.0	0.3360009502457276	15	0.0010226493779318133
Pbr030215.1	6.0	0.346135609293504	20	0.00011756293362697144
Pbr031435.1	6.0	0.35807245310485053	30	0.00046303853336191007
Pbr006127.1	6.0	0.3584808522434755	63	0.002008265637540296
Pbr017484.1	6.0	0.34501684682349715	26	0.0003646498623053262
Pbr018137.1	6.0	0.3620655173793048	69	0.010400943324954514
Pbr036503.1	6.0	0.37790357864502444	215	0.115164733231577
Pbr013795.1	5.0	0.365905912218153	79	0.0005474673314644605
Pbr035190.1	5.0	0.3650765483085163	110	0.0009381673462244152
Pbr026877.1	6.0	0.37134582092368784	66	0.0007181597822832166
Pbr018106.1	6.0	0.35126115638339156	23	0.0015375637629982933
Pbr034049.1	6.0	0.34632365881839816	25	0.0001256638907770045
Pbr028323.2	6.0	0.3630995836308354	39	0.0009633109916200758
Pbr003799.1	5.0	0.4087235291461597	834	0.34089811633241984
Pbr026819.3	5.0	0.40528318782180434	604	0.17318282201638352
Pbr003034.1	5.0	0.3572330618172634	21	0.0003249574277088869
Pbr027412.1	6.0	0.3440333847685794	20	0.00010108854376376732
Pbr034687.1	5.0	0.3613197831761973	44	0.00018169314716550368
Pbr021825.1	5.0	0.3830529130979383	832	0.44419979382926833
Pbr018289.1	6.0	0.3421892247440763	12	0.0005035462144789671
Pbr011756.1	5.0	0.3432662626752926	19	0.0004080337887354394
Pbr035385.1	6.0	0.3660420390304658	31	0.00050585433272797
Pbr021549.1	6.0	0.33877245508982035	12	6.358952632140099e-05
Pbr037249.1	5.0	0.37489853055679806	50	0.000786254446603759
Pbr026105.1	6.0	0.37135800848396333	131	0.00554839098666821
Pbr008110.1	6.0	0.3633415217635631	27	0.0010783231690087902
Pbr001910.1	5.0	0.37977445123179165	154	0.018861823549616304
Pbr036676.1	6.0	0.34544344374904595	18	7.867760137971827e-05
Pbr012829.1	6.0	0.3729861139725576	113	0.0017638094079250922
Pbr040040.1	6.0	0.359488804695753	32	0.0010593325094915343
Pbr018815.2	6.0	0.36726877322816753	83	0.0007899375204875797
Pbr004121.1	6.0	0.3355127577873653	10	5.4140985285449345e-05
Pbr033847.1	6.0	0.36413371414779355	213	0.0008818562603963387
Pbr018780.1	6.0	0.35713722086325256	19	0.0007553895588079854
Pbr002846.1	6.0	0.3768777270759085	158	0.0015551311440839032
Pbr003973.1	6.0	0.35523950803331056	53	0.00015854541176807787
Pbr013768.1	6.0	0.36658756064569953	26	0.001073512836169158
Pbr028934.1	5.0	0.3637357250202924	48	0.0016653474594430131
Pbr004520.1	6.0	0.35819147336514795	25	0.0009191303959792526
Pbr041085.1	5.0	0.3489510651257103	29	0.000486906350945665
Pbr010257.2	6.0	0.38371540965816603	406	0.0029336862075106072
Pbr027843.1	6.0	0.34813242262014643	22	0.0007928679512944223
Pbr023090.1	6.0	0.37972984310764324	132	0.0024879434259926507
Pbr022185.3	6.0	0.38437367303609343	547	0.2848078500987468
Pbr023785.1	5.0	0.3846251901455729	260	0.009243257053046868
Pbr027477.1	5.0	0.39917096617718395	731	0.18865955995659675
Pbr026350.1	5.0	0.39641249321211486	934	0.492103501525855
Pbr001086.1	6.0	0.3458684538319871	41	0.00021323184868423645
Pbr001636.3	6.0	0.34392619948631437	37	0.00017887947586353936
Pbr031290.1	6.0	0.35110583599028755	32	0.00014043503482951404
Pbr036274.1	6.0	0.37056140954158784	60	0.009627247464028444
Pbr003713.1	5.0	0.39978094194961666	1213	0.6025937667353969
Pbr002906.1	5.0	0.36327444637969647	36	0.003151298196961285
Pbr009112.1	6.0	0.35131841433217675	21	0.0004148828267839543
Pbr016148.1	6.0	0.36423334755071984	45	0.012493969179175137
Pbr004451.1	6.0	0.3636772705723538	59	0.005832314055061288
Pbr041965.1	6.0	0.3596144831038401	74	0.00509516679535361
Pbr037251.1	5.0	0.37091368020782967	101	0.0008671917199502111
Pbr039614.1	6.0	0.34645355868889605	28	0.0002971872638884394
Pbr025475.1	5.0	0.3724122041931343	296	0.006592721289497305
Pbr025040.1	5.0	0.3632861098848176	255	0.03716434401740051
Pbr023521.1	6.0	0.36927043388868036	56	0.0009485776165725106
Pbr018135.1	6.0	0.3454012637748405	23	0.0003133176424227995
Pbr024205.1	5.0	0.40543930055897953	634	0.19502113243838162
Pbr038018.2	5.0	0.3715866734536379	97	0.012116627254754939
Pbr003055.1	6.0	0.37070102299067104	67	0.0006059433957954296
Pbr010525.1	6.0	0.3547327747689848	31	0.00041886732288668333
Pbr001004.1	5.0	0.3678538337749313	112	0.017780108857153514
Pbr026833.2	6.0	0.3468465016476358	21	0.0011386130325635351
Pbr008007.1	5.0	0.4036710339722264	794	0.30047062382899087
Pbr010683.1	5.0	0.3632890258781224	204	0.0016452067273098783
Pbr016168.1	6.0	0.3485936104008133	30	0.0009351168738278159
Pbr033359.1	6.0	0.3498627913268658	26	0.0004984281035586626
Pbr008845.1	5.0	0.39136337302307883	189	0.01719578132573914
Pbr018441.1	6.0	0.3621031746031746	59	0.001436589486881439
Pbr040073.1	5.0	0.40458035738229536	1089	0.2772488203279011
Pbr012464.1	6.0	0.35115486969407783	24	0.005718082052299683
Pbr005742.1	6.0	0.3286712271070251	13	5.841465402040688e-05
Pbr030195.1	6.0	0.3519139109407438	30	0.0006690228731136311
Pbr024731.1	6.0	0.3551168684435587	29	0.00023563546673184994
Pbr004117.1	5.0	0.35740796310627476	33	0.0004609447452581222
Pbr033160.1	6.0	0.36859679126964734	172	0.04892565717802968
Pbr014576.1	6.0	0.36542436377728976	34	0.0026368771249430955
Pbr002314.1	6.0	0.3637971224178121	72	0.015573436851078115
Pbr029642.2	5.0	0.37678046668831117	102	0.013802429692343717
Pbr030703.1	6.0	0.36919211694074655	62	0.003827539030533094
Pbr009758.1	5.0	0.36512367092079573	87	0.019647199004808564
Pbr024855.1	6.0	0.3606776851600975	56	0.008900211716415305
Pbr002945.1	6.0	0.36465886751103804	40	0.0011611144344917516
Pbr018068.1	6.0	0.3637883500920322	101	0.0056558548971902605
Pbr039823.1	6.0	0.3556777996070727	28	0.001790305200097041
Pbr022845.1	6.0	0.34351116069734433	19	9.362386676450313e-05
Pbr041497.1	5.0	0.3562629387363135	68	0.0011725321765587097
Pbr005101.1	6.0	0.3378317857462753	16	0.00012970576651562772
Pbr030620.2	5.0	0.37196229423318733	49	0.0011935261139575414
Pbr017318.1	6.0	0.3772924308102701	87	0.0009095718694853329
Pbr022495.1	6.0	0.3631141490966272	77	0.0006586701666231486
Pbr016697.1	5.0	0.37173316687747426	284	0.055902790327215394
Pbr026176.1	6.0	0.3788684173077406	215	0.10125295298165687
Pbr029991.1	6.0	0.35711467752371034	17	0.0010010714773172986
Pbr042810.1	5.0	0.36708111308466546	60	0.0005577346273766753
Pbr030694.1	5.0	0.3733368527851787	107	0.012169979218177104
Pbr015723.1	5.0	0.37256854981437426	157	0.012716920826990073
Pbr016581.1	6.0	0.3504994966313018	30	0.00116341462168297
Pbr010234.1	5.0	0.4123241746228409	1042	0.5511331218924438
Pbr025370.1	6.0	0.3727434444590855	59	0.002720628401373462
Pbr035914.1	5.0	0.38744029173586264	330	0.03831957124788359
Pbr036124.2	6.0	0.3732875864969855	115	0.0007540060004133656
Pbr023353.1	6.0	0.361066126317301	25	0.0002779489312851499
Pbr022328.1	6.0	0.3488085329387466	14	0.00035199712057279605
Pbr012577.1	6.0	0.3567965565900151	28	0.0004529722257362173
Pbr037382.1	6.0	0.37199592333234704	56	0.00040723160767521183
Pbr026045.1	6.0	0.36014673234079464	77	0.0003241419937204415
Pbr016380.1	6.0	0.3485855559577631	25	0.0008113543179891709
Pbr003862.1	5.0	0.37848822137296056	49	0.0013839854473416083
Pbr012145.1	6.0	0.35982891033693215	45	0.0003289894264698181
Pbr013932.1	6.0	0.3655099453269481	54	0.0026740083355377697
Pbr041433.1	6.0	0.34911794879706265	20	0.004598484034730495
Pbr023463.1	6.0	0.3738641995704609	325	0.0016408190663910725
Pbr034265.1	6.0	0.3754334157307099	261	0.036244355452030225
Pbr040189.1	6.0	0.365288695904828	40	0.0004760184030518938
Pbr041188.2	5.0	0.36510010809415483	36	0.001142598029762284
Pbr027903.1	5.0	0.37755365916731315	237	0.002022100163803473
Pbr014079.1	6.0	0.3441798921681204	26	0.0002384034285731479
Pbr020345.1	6.0	0.3402598183677152	15	0.00017195941971004679
Pbr003943.1	5.0	0.3670751587604117	253	0.06181881199968043
Pbr022196.1	5.0	0.4058392066139416	1219	0.6044870032602324
Pbr010856.1	5.0	0.34757366549682456	17	0.00018570737175587358
Pbr003135.1	6.0	0.36133997572970555	39	0.0003906829410968944
Pbr037978.1	6.0	0.3883078665374023	750	0.06474804802343881
Pbr026590.1	6.0	0.3674924284867529	45	0.003491501631554713
Pbr040739.1	6.0	0.35231934486972905	14	0.0002818771901162437
Pbr039805.1	5.0	0.37413307101584653	76	0.009383264604757385
Pbr002949.1	6.0	0.3684917565642174	98	0.008018603253456973
Pbr033722.1	5.0	0.35298705350179377	28	0.00011530107343234186
Pbr026659.1	5.0	0.3911570505064473	759	0.45874927657876374
Pbr037453.1	6.0	0.3695206681743589	90	0.03182326995965366
Pbr004356.1	5.0	0.3784027824225804	145	0.003181584924890064
Pbr040629.1	6.0	0.36089626026632643	69	0.0005677716548267828
Pbr015915.1	6.0	0.3651678594192492	146	0.0012920288823426646
Pbr005830.1	6.0	0.35031502035635226	26	0.00035894026756687385
Pbr006942.1	5.0	0.3668103867474957	129	0.0027081665603501818
Pbr029973.1	6.0	0.34262960271317827	10	0.000226736977124183
Pbr033767.1	6.0	0.35681343371831764	14	0.0008003281263625198
Pbr025554.1	6.0	0.3482315285717583	16	0.0021157615571931595
Pbr031655.1	6.0	0.35823399977837933	22	0.0004604702825675249
Pbr039085.1	6.0	0.36433303549147933	86	0.03762445765976277
Pbr015623.1	5.0	0.4222802761709274	681	0.195319498378743
Pbr041550.1	6.0	0.3763262048092593	274	0.030405689426289788
Pbr031442.1	6.0	0.37436207081944434	59	0.0014142533397433115
Pbr007313.1	6.0	0.3542607565807497	22	0.0009397756902470239
Pbr009573.1	6.0	0.36957498060670396	163	0.0008187647429498824
Pbr016362.1	6.0	0.3672419528898193	154	0.0005964291247878242
Pbr032161.1	6.0	0.3605282862559544	29	0.006732057331072577
Pbr003709.1	6.0	0.34708588957055214	19	9.573712232150356e-05
Pbr029572.1	6.0	0.3477499212453227	14	0.0002987877255651741
Pbr016031.1	6.0	0.35299255954702147	22	0.00022014056326630953
Pbr034447.1	6.0	0.38229580201030494	454	0.0025537329702978694
Pbr030350.1	5.0	0.3820957012123054	337	0.002221410331607638
Pbr028957.1	6.0	0.36066906262700316	33	0.00030615263231332515
Pbr004868.1	5.0	0.38433450518843093	236	0.0016456879284422806
Pbr005498.1	6.0	0.3534418804419976	70	0.0001519918953877091
Pbr022927.1	6.0	0.3705765798221625	26	0.0011665398869370321
Pbr009509.1	6.0	0.3526405185981643	25	0.00028494067544726037
Pbr037589.1	5.0	0.3756796015770907	168	0.0012545580412070562
Pbr041303.1	6.0	0.3544577407430612	24	0.00042346301775961914
Pbr004454.1	6.0	0.36337069270047206	110	0.032597445390223634
Pbr018807.1	6.0	0.3616662538056463	39	0.006133392555431104
Pbr013731.1	6.0	0.3532294820965879	23	0.0013761097580903578
Pbr001116.1	5.0	0.3692433204160718	65	0.0004973509494444811
Pbr039828.1	6.0	0.35582600218558613	27	0.0003697151043337051
Pbr016639.1	6.0	0.35834461572567555	17	0.0024574494392557303
Pbr038653.1	6.0	0.37209072897226997	45	0.005800551216114029
Pbr006458.1	6.0	0.3569907400104116	23	0.0025906929967669176
Pbr021150.1	6.0	0.35778090464972884	22	0.0003775434118987658
Pbr009455.1	5.0	0.36294817202748975	367	0.0035687966602095454
Pbr026991.1	6.0	0.36376495929143793	46	0.0003983331815392423
Pbr003599.1	6.0	0.3567571828321444	171	0.0008170534123180744
Pbr019252.1	5.0	0.39480456040265527	392	0.007645517805501163
Pbr027203.1	6.0	0.3476350676682489	18	0.0005363730700493076
Pbr002724.1	6.0	0.35603873474878267	27	0.00018779037671305863
Pbr042472.2	6.0	0.348770902365724	16	0.0001353825258988927
Pbr010732.1	6.0	0.3605167991588472	56	0.0035856469570234514
Pbr026869.1	6.0	0.37063727336750907	60	0.0007110601359312229
Pbr029641.1	5.0	0.39600668469083306	445	0.16171928330364566
Pbr038593.1	6.0	0.37120876597280317	68	0.0007659370917952812
Pbr028610.1	5.0	0.36269222447491367	45	0.0004255851173273759
Pbr018497.1	6.0	0.34833069096618285	35	0.000196429434717188
Pbr040140.1	6.0	0.35799315019734707	25	0.0006629494500867964
Pbr040983.1	6.0	0.3643828999275421	28	0.001064848574905434
Pbr003208.1	5.0	0.36417473306458753	254	0.0021830194468904396
Pbr003165.1	6.0	0.36461186478909546	41	0.0003644894925443244
Pbr034327.1	5.0	0.390546126034395	789	0.4253468607887872
Pbr017425.1	6.0	0.34760836840650056	25	0.0001417610936964227
Pbr026504.1	5.0	0.41516841564540985	1381	0.2377888522720636
Pbr014598.4	6.0	0.3577752482134952	39	0.0008198113728975568
Pbr005703.1	6.0	0.3696413841542595	50	0.0007285818654969264
Pbr032162.1	6.0	0.36421283033443846	57	0.001882342002780015
Pbr011872.1	5.0	0.36981354076446654	75	0.0031543346597942066
Pbr026858.1	6.0	0.3395119609328702	21	0.0001596093523576365
Pbr023214.1	5.0	0.380585593918703	260	0.0051790713131851535
